,postcode,street,city,state,is_klang_valley,is_peninsular,is_east_malaysia,is_kuala_lumpur,Lat,Long
0,1000,Alor Redeh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
1,1000,Alor Tok Terang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
2,1000,Bohor Gelam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
3,1000,Jalan Abi Tok Hashim,Kangar,Perlis,0,1,0,0,6.4312,100.2056
4,1000,Jalan Alor Sena,Kangar,Perlis,0,1,0,0,6.4312,100.2056
5,1000,Jalan Arau,Kangar,Perlis,0,1,0,0,6.4312,100.2056
6,1000,Jalan Besar Kangar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
7,1000,Jalan Bohor Guncar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
8,1000,Jalan Bukit Meranti,Kangar,Perlis,0,1,0,0,6.4312,100.2056
9,1000,Jalan Home Guard,Kangar,Perlis,0,1,0,0,6.4312,100.2056
10,1000,Jalan Hospital,Kangar,Perlis,0,1,0,0,6.4312,100.2056
11,1000,Jalan Jubli Perak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
12,1000,Jalan Kaki Bukit (Batu 4 1/2),Kangar,Perlis,0,1,0,0,6.4312,100.2056
13,1000,Jalan Kampung Wan Abdullah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
14,1000,Jalan Kangar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
15,1000,Jalan Kurung Batang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
16,1000,Jalan Masjid Lama,Kangar,Perlis,0,1,0,0,6.4312,100.2056
17,1000,Jalan Medan Kangar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
18,1000,Jalan Padang Bohor,Kangar,Perlis,0,1,0,0,6.4312,100.2056
19,1000,Jalan Panglima,Kangar,Perlis,0,1,0,0,6.4312,100.2056
20,1000,Jalan Pegawai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
21,1000,Jalan Penjara,Kangar,Perlis,0,1,0,0,6.4312,100.2056
22,1000,Jalan Raja Muda,Kangar,Perlis,0,1,0,0,6.4312,100.2056
23,1000,Jalan Raja Syed Alwi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
24,1000,Jalan Raja Syed Saffi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
25,1000,Jalan Santan (Km 5),Kangar,Perlis,0,1,0,0,6.4312,100.2056
26,1000,Jalan Seruling,Kangar,Perlis,0,1,0,0,6.4312,100.2056
27,1000,Jalan Syed Omar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
28,1000,Jalan Taman Bunga Padi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
29,1000,Jalan Teluk Kacang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
30,1000,Jalan Tok Kandang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
31,1000,Jalan Tun Razak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
32,1000,Jejawi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
33,1000,Kampung Abi Batas Paip,Kangar,Perlis,0,1,0,0,6.4312,100.2056
34,1000,Kampung Abi Padang Machang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
35,1000,Kampung Abi Pokok Asam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
36,1000,Kampung Abi Tok Hashim,Kangar,Perlis,0,1,0,0,6.4312,100.2056
37,1000,Kampung Alor Ara,Kangar,Perlis,0,1,0,0,6.4312,100.2056
38,1000,Kampung Alor Dalam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
39,1000,Kampung Alor Kabong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
40,1000,Kampung Alor Lanchang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
41,1000,Kampung Alor Marus,Kangar,Perlis,0,1,0,0,6.4312,100.2056
42,1000,Kampung Alor Pulai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
43,1000,Kampung Alor Redeh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
44,1000,Kampung Alor Sena,Kangar,Perlis,0,1,0,0,6.4312,100.2056
45,1000,Kampung Alor,Kangar,Perlis,0,1,0,0,6.4312,100.2056
46,1000,Kampung Aman,Kangar,Perlis,0,1,0,0,6.4312,100.2056
47,1000,Kampung Asam 6,Kangar,Perlis,0,1,0,0,6.4312,100.2056
48,1000,Kampung Aur,Kangar,Perlis,0,1,0,0,6.4312,100.2056
49,1000,Kampung Bakau,Kangar,Perlis,0,1,0,0,6.4312,100.2056
50,1000,Kampung Bakong (Jejawi),Kangar,Perlis,0,1,0,0,6.4312,100.2056
51,1000,Kampung Baroh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
52,1000,Kampung Baru Santan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
53,1000,Kampung Baru,Kangar,Perlis,0,1,0,0,6.4312,100.2056
54,1000,Kampung Batu 3.5 (Jalan Kaki Bukit),Kangar,Perlis,0,1,0,0,6.4312,100.2056
55,1000,Kampung Batu Pahat,Kangar,Perlis,0,1,0,0,6.4312,100.2056
56,1000,Kampung Behor Cicar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
57,1000,Kampung Behor Empiang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
58,1000,Kampung Behor Inai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
59,1000,Kampung Behor Janggus,Kangar,Perlis,0,1,0,0,6.4312,100.2056
60,1000,Kampung Behor Kebal,Kangar,Perlis,0,1,0,0,6.4312,100.2056
61,1000,Kampung Behor Pulai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
62,1000,Kampung Behor Temak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
63,1000,Kampung Belangga Pudak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
64,1000,Kampung Belat Santan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
65,1000,Kampung Belukar (Kangar),Kangar,Perlis,0,1,0,0,6.4312,100.2056
66,1000,Kampung Bendang Baru,Kangar,Perlis,0,1,0,0,6.4312,100.2056
67,1000,Kampung Binjal,Kangar,Perlis,0,1,0,0,6.4312,100.2056
68,1000,Kampung Bintong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
69,1000,Kampung Bohor Chichar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
70,1000,Kampung Bohor Gandil,Kangar,Perlis,0,1,0,0,6.4312,100.2056
71,1000,Kampung Bohor Gelam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
72,1000,Kampung Bohor Goncar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
73,1000,Kampung Bohor Inai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
74,1000,Kampung Bohor Temak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
75,1000,Kampung Bukit Besi Hangit,Kangar,Perlis,0,1,0,0,6.4312,100.2056
76,1000,Kampung Bukit Kecil,Kangar,Perlis,0,1,0,0,6.4312,100.2056
77,1000,Kampung Bunga Pudak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
78,1000,Kampung Dagang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
79,1000,Kampung Dasri,Kangar,Perlis,0,1,0,0,6.4312,100.2056
80,1000,Kampung Datuk,Kangar,Perlis,0,1,0,0,6.4312,100.2056
81,1000,Kampung Guar Syed Alwi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
82,1000,Kampung Guar Ujung Batu,Kangar,Perlis,0,1,0,0,6.4312,100.2056
83,1000,Kampung Gunong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
84,1000,Kampung Guru,Kangar,Perlis,0,1,0,0,6.4312,100.2056
85,1000,Kampung Haji Daud,Kangar,Perlis,0,1,0,0,6.4312,100.2056
86,1000,Kampung Hutan Buluh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
87,1000,Kampung Hutan Melintang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
88,1000,Kampung Jarak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
89,1000,Kampung Jejawi Dalam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
90,1000,Kampung Jejawi Sematang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
91,1000,Kampung Kechor,Kangar,Perlis,0,1,0,0,6.4312,100.2056
92,1000,Kampung Keranji,Kangar,Perlis,0,1,0,0,6.4312,100.2056
93,1000,Kampung Kota Keran,Kangar,Perlis,0,1,0,0,6.4312,100.2056
94,1000,Kampung Kota Ulu,Kangar,Perlis,0,1,0,0,6.4312,100.2056
95,1000,Kampung Kota,Kangar,Perlis,0,1,0,0,6.4312,100.2056
96,1000,Kampung Kubang Arang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
97,1000,Kampung Kubang Badak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
98,1000,Kampung Kubang Cekuang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
99,1000,Kampung Kubang Gajah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
100,1000,Kampung Kurung Batang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
101,1000,Kampung Lin,Kangar,Perlis,0,1,0,0,6.4312,100.2056
102,1000,Kampung Masjid (Kangar),Kangar,Perlis,0,1,0,0,6.4312,100.2056
103,1000,Kampung Mengkuang Layar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
104,1000,Kampung Nissam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
105,1000,Kampung Nyak Adam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
106,1000,Kampung Padang Behor,Kangar,Perlis,0,1,0,0,6.4312,100.2056
107,1000,Kampung Padang Jawa Seriab,Kangar,Perlis,0,1,0,0,6.4312,100.2056
108,1000,Kampung Padang Katong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
109,1000,Kampung Padang Kedepiang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
110,1000,Kampung Padang Machang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
111,1000,Kampung Padang Nyaring,Kangar,Perlis,0,1,0,0,6.4312,100.2056
112,1000,Kampung Padang Pauh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
113,1000,Kampung Padang Petani,Kangar,Perlis,0,1,0,0,6.4312,100.2056
114,1000,Kampung Padang Seberang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
115,1000,Kampung Panggau,Kangar,Perlis,0,1,0,0,6.4312,100.2056
116,1000,Kampung Parit Jari,Kangar,Perlis,0,1,0,0,6.4312,100.2056
117,1000,Kampung Penghulu Bakar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
118,1000,Kampung Pengkalan Asam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
119,1000,Kampung Peseri,Kangar,Perlis,0,1,0,0,6.4312,100.2056
120,1000,Kampung Petai Hilir,Kangar,Perlis,0,1,0,0,6.4312,100.2056
121,1000,Kampung Petai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
122,1000,Kampung Pokok Jawi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
123,1000,Kampung Pondok,Kangar,Perlis,0,1,0,0,6.4312,100.2056
124,1000,Kampung Pulau,Kangar,Perlis,0,1,0,0,6.4312,100.2056
125,1000,Kampung Repoh Dagang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
126,1000,Kampung Repoh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
127,1000,Kampung Salang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
128,1000,Kampung Santan Aur,Kangar,Perlis,0,1,0,0,6.4312,100.2056
129,1000,Kampung Santan Belat,Kangar,Perlis,0,1,0,0,6.4312,100.2056
130,1000,Kampung Santan Enam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
131,1000,Kampung Santan Masjid,Kangar,Perlis,0,1,0,0,6.4312,100.2056
132,1000,Kampung Santan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
133,1000,Kampung Sempering,Kangar,Perlis,0,1,0,0,6.4312,100.2056
134,1000,Kampung Sena Sematang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
135,1000,Kampung Sena,Kangar,Perlis,0,1,0,0,6.4312,100.2056
136,1000,Kampung Sentang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
137,1000,Kampung Sentua,Kangar,Perlis,0,1,0,0,6.4312,100.2056
138,1000,Kampung Seriab,Kangar,Perlis,0,1,0,0,6.4312,100.2056
139,1000,Kampung Sungai Bakong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
140,1000,Kampung Sungai Baru,Kangar,Perlis,0,1,0,0,6.4312,100.2056
141,1000,Kampung Sungai Santan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
142,1000,Kampung Sungai Siran,Kangar,Perlis,0,1,0,0,6.4312,100.2056
143,1000,Kampung Surau,Kangar,Perlis,0,1,0,0,6.4312,100.2056
144,1000,Kampung Syed Umar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
145,1000,Kampung Tanjung Buluh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
146,1000,Kampung Tanjung Gorah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
147,1000,Kampung Tanjung Sila,Kangar,Perlis,0,1,0,0,6.4312,100.2056
148,1000,Kampung Tanjung,Kangar,Perlis,0,1,0,0,6.4312,100.2056
149,1000,Kampung Tebing Tinggi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
150,1000,Kampung Telaga Idi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
151,1000,Kampung Telaga Nyiur Manis,Kangar,Perlis,0,1,0,0,6.4312,100.2056
152,1000,Kampung Telok Epa,Kangar,Perlis,0,1,0,0,6.4312,100.2056
153,1000,Kampung Telok Gelam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
154,1000,Kampung Telok Jambu,Kangar,Perlis,0,1,0,0,6.4312,100.2056
155,1000,Kampung Telok Kacang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
156,1000,Kampung Telok Tui,Kangar,Perlis,0,1,0,0,6.4312,100.2056
157,1000,Kampung Temak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
158,1000,Kampung Tengah Abi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
159,1000,Kampung Titi Teras,Kangar,Perlis,0,1,0,0,6.4312,100.2056
160,1000,Kampung Titi Tok Bandar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
161,1000,Kampung Tok Dewa,Kangar,Perlis,0,1,0,0,6.4312,100.2056
162,1000,Kampung Tok Gong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
163,1000,Kampung Tok Jawa,Kangar,Perlis,0,1,0,0,6.4312,100.2056
164,1000,Kampung Tok Jepun,Kangar,Perlis,0,1,0,0,6.4312,100.2056
165,1000,Kampung Tok Kandang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
166,1000,Kampung Tok Kembong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
167,1000,Kampung Tok Larak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
168,1000,Kampung Tok Peduka,Kangar,Perlis,0,1,0,0,6.4312,100.2056
169,1000,Kampung Tok Pong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
170,1000,Kampung Tok Sumbing,Kangar,Perlis,0,1,0,0,6.4312,100.2056
171,1000,Kampung Ujung Bukit,Kangar,Perlis,0,1,0,0,6.4312,100.2056
172,1000,Kampung Utan Aji,Kangar,Perlis,0,1,0,0,6.4312,100.2056
173,1000,Kampung Utan Temak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
174,1000,Kampung Wang Belimbing,Kangar,Perlis,0,1,0,0,6.4312,100.2056
175,1000,Kampung Wang Besar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
176,1000,Kampung Wang Ulu,Kangar,Perlis,0,1,0,0,6.4312,100.2056
177,1000,Kangar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
178,1000,Kubang Arang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
179,1000,Lorong Haji Seman,Kangar,Perlis,0,1,0,0,6.4312,100.2056
180,1000,Lorong Kampung Sena,Kangar,Perlis,0,1,0,0,6.4312,100.2056
181,1000,Lorong Nisam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
182,1000,Lorong Sekolah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
183,1000,Lukuk Gajah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
184,1000,Mengkuang Layar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
185,1000,Padang Bohor,Kangar,Perlis,0,1,0,0,6.4312,100.2056
186,1000,Pengkalan Asam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
187,1000,Perumahan Awam Bohor Lateh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
188,1000,Perumahan Awam Santan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
189,1000,Repoh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
190,1000,Sena Rendang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
191,1000,Taman Abu Bakar Munir,Kangar,Perlis,0,1,0,0,6.4312,100.2056
192,1000,Taman Aman,Kangar,Perlis,0,1,0,0,6.4312,100.2056
193,1000,Taman Bakau Emas,Kangar,Perlis,0,1,0,0,6.4312,100.2056
194,1000,Taman Behor Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
195,1000,Taman Bintong Maju,Kangar,Perlis,0,1,0,0,6.4312,100.2056
196,1000,Taman Bintong Setia,Kangar,Perlis,0,1,0,0,6.4312,100.2056
197,1000,Taman Bintong Utama,Kangar,Perlis,0,1,0,0,6.4312,100.2056
198,1000,Taman Bukit Kaya,Kangar,Perlis,0,1,0,0,6.4312,100.2056
199,1000,Taman Bukit Kayangan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
200,1000,Taman Bumita,Kangar,Perlis,0,1,0,0,6.4312,100.2056
201,1000,Taman Bunga Kemboja RPA,Kangar,Perlis,0,1,0,0,6.4312,100.2056
202,1000,Taman Bunga Raya,Kangar,Perlis,0,1,0,0,6.4312,100.2056
203,1000,Taman Cahaya,Kangar,Perlis,0,1,0,0,6.4312,100.2056
204,1000,Taman Cergas,Kangar,Perlis,0,1,0,0,6.4312,100.2056
205,1000,Taman Ceria,Kangar,Perlis,0,1,0,0,6.4312,100.2056
206,1000,Taman Choo Kee,Kangar,Perlis,0,1,0,0,6.4312,100.2056
207,1000,Taman Datuk Jaafar Hassan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
208,1000,Taman Datuk Setia,Kangar,Perlis,0,1,0,0,6.4312,100.2056
209,1000,Taman Datuk Wan Ahmad,Kangar,Perlis,0,1,0,0,6.4312,100.2056
210,1000,Taman Desa Bintong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
211,1000,Taman Desa Jarak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
212,1000,Taman Desa Katong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
213,1000,Taman Desa Kayangan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
214,1000,Taman Desa Pulai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
215,1000,Taman Desa Putra,Kangar,Perlis,0,1,0,0,6.4312,100.2056
216,1000,Taman Desa Sentua,Kangar,Perlis,0,1,0,0,6.4312,100.2056
217,1000,Taman Fauziah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
218,1000,Taman Firdaus,Kangar,Perlis,0,1,0,0,6.4312,100.2056
219,1000,Taman Gasing,Kangar,Perlis,0,1,0,0,6.4312,100.2056
220,1000,Taman Gembira,Kangar,Perlis,0,1,0,0,6.4312,100.2056
221,1000,Taman Guru Jaya,Kangar,Perlis,0,1,0,0,6.4312,100.2056
222,1000,Taman Guru,Kangar,Perlis,0,1,0,0,6.4312,100.2056
223,1000,Taman Hijrah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
224,1000,Taman Idaman,Kangar,Perlis,0,1,0,0,6.4312,100.2056
225,1000,Taman Indera,Kangar,Perlis,0,1,0,0,6.4312,100.2056
226,1000,Taman Intan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
227,1000,Taman Ira,Kangar,Perlis,0,1,0,0,6.4312,100.2056
228,1000,Taman Jali,Kangar,Perlis,0,1,0,0,6.4312,100.2056
229,1000,Taman Jarak,Kangar,Perlis,0,1,0,0,6.4312,100.2056
230,1000,Taman Jawi Matang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
231,1000,Taman Jaya ,Kangar,Perlis,0,1,0,0,6.4312,100.2056
232,1000,Taman Jaya Diri,Kangar,Perlis,0,1,0,0,6.4312,100.2056
233,1000,Taman Jejawi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
234,1000,Taman Jelati,Kangar,Perlis,0,1,0,0,6.4312,100.2056
235,1000,Taman Kangar,Kangar,Perlis,0,1,0,0,6.4312,100.2056
236,1000,Taman Kastam ,Kangar,Perlis,0,1,0,0,6.4312,100.2056
237,1000,Taman Kayangan Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
238,1000,Taman Kechor Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
239,1000,Taman Kechor Jaya,Kangar,Perlis,0,1,0,0,6.4312,100.2056
240,1000,Taman Kecor Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
241,1000,Taman Kemajuan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
242,1000,Taman Kenanga,Kangar,Perlis,0,1,0,0,6.4312,100.2056
243,1000,Taman Koperasi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
244,1000,Taman Lewata,Kangar,Perlis,0,1,0,0,6.4312,100.2056
245,1000,Taman Lima Naleh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
246,1000,Taman Mada Sepakat,Kangar,Perlis,0,1,0,0,6.4312,100.2056
247,1000,Taman Mas Muda,Kangar,Perlis,0,1,0,0,6.4312,100.2056
248,1000,Taman Mas Putra,Kangar,Perlis,0,1,0,0,6.4312,100.2056
249,1000,Taman Mas Ria,Kangar,Perlis,0,1,0,0,6.4312,100.2056
250,1000,Taman Medan Sepakat,Kangar,Perlis,0,1,0,0,6.4312,100.2056
251,1000,Taman Merpati,Kangar,Perlis,0,1,0,0,6.4312,100.2056
252,1000,Taman Mesra ,Kangar,Perlis,0,1,0,0,6.4312,100.2056
253,1000,Taman Mesra Jejawi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
254,1000,Taman Mewah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
255,1000,Taman Muda Sepakat,Kangar,Perlis,0,1,0,0,6.4312,100.2056
256,1000,Taman Murni,Kangar,Perlis,0,1,0,0,6.4312,100.2056
257,1000,Taman Mutiara,Kangar,Perlis,0,1,0,0,6.4312,100.2056
258,1000,Taman Norma,Kangar,Perlis,0,1,0,0,6.4312,100.2056
259,1000,Taman Peduka,Kangar,Perlis,0,1,0,0,6.4312,100.2056
260,1000,Taman Pekeliling,Kangar,Perlis,0,1,0,0,6.4312,100.2056
261,1000,Taman Pengkalan Assam,Kangar,Perlis,0,1,0,0,6.4312,100.2056
262,1000,Taman Pengkalan Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
263,1000,Taman Perlis,Kangar,Perlis,0,1,0,0,6.4312,100.2056
264,1000,Taman Permai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
265,1000,Taman Pertama,Kangar,Perlis,0,1,0,0,6.4312,100.2056
266,1000,Taman Pertiwi Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
267,1000,Taman Pertiwi Seriab,Kangar,Perlis,0,1,0,0,6.4312,100.2056
268,1000,Taman Putera,Kangar,Perlis,0,1,0,0,6.4312,100.2056
269,1000,Taman Putra Putri,Kangar,Perlis,0,1,0,0,6.4312,100.2056
270,1000,Taman Rasa Sayang,Kangar,Perlis,0,1,0,0,6.4312,100.2056
271,1000,Taman Repoh Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
272,1000,Taman Repoh Jaya,Kangar,Perlis,0,1,0,0,6.4312,100.2056
273,1000,Taman Repoh,Kangar,Perlis,0,1,0,0,6.4312,100.2056
274,1000,Taman Sena Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
275,1000,Taman Sena Permai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
276,1000,Taman Sena,Kangar,Perlis,0,1,0,0,6.4312,100.2056
277,1000,Taman Sentua,Kangar,Perlis,0,1,0,0,6.4312,100.2056
278,1000,Taman Sepadu 1,Kangar,Perlis,0,1,0,0,6.4312,100.2056
279,1000,Taman Sepadu,Kangar,Perlis,0,1,0,0,6.4312,100.2056
280,1000,Taman Seri Bahagia,Kangar,Perlis,0,1,0,0,6.4312,100.2056
281,1000,Taman Seri Embun,Kangar,Perlis,0,1,0,0,6.4312,100.2056
282,1000,Taman Seri Idaman,Kangar,Perlis,0,1,0,0,6.4312,100.2056
283,1000,Taman Seri Intan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
284,1000,Taman Seri Manis,Kangar,Perlis,0,1,0,0,6.4312,100.2056
285,1000,Taman Seri Medan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
286,1000,Taman Seri Murni,Kangar,Perlis,0,1,0,0,6.4312,100.2056
287,1000,Taman Seri Pilihan,Kangar,Perlis,0,1,0,0,6.4312,100.2056
288,1000,Taman Seri Puchong,Kangar,Perlis,0,1,0,0,6.4312,100.2056
289,1000,Taman Seri Pulai 4,Kangar,Perlis,0,1,0,0,6.4312,100.2056
290,1000,Taman Seri Tanjung,Kangar,Perlis,0,1,0,0,6.4312,100.2056
291,1000,Taman Seriab,Kangar,Perlis,0,1,0,0,6.4312,100.2056
292,1000,Taman Setia Utama,Kangar,Perlis,0,1,0,0,6.4312,100.2056
293,1000,Taman Simpang Tiga,Kangar,Perlis,0,1,0,0,6.4312,100.2056
294,1000,Taman Sri Guar Syed Alwi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
295,1000,Taman Suriani,Kangar,Perlis,0,1,0,0,6.4312,100.2056
296,1000,Taman Syed Alwi,Kangar,Perlis,0,1,0,0,6.4312,100.2056
297,1000,Taman Ten,Kangar,Perlis,0,1,0,0,6.4312,100.2056
298,1000,Taman Teratai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
299,1000,Taman Tok Peduka,Kangar,Perlis,0,1,0,0,6.4312,100.2056
300,1000,Taman Utama Indah,Kangar,Perlis,0,1,0,0,6.4312,100.2056
301,1000,Taman Utama,Kangar,Perlis,0,1,0,0,6.4312,100.2056
302,1000,Taman Utara,Kangar,Perlis,0,1,0,0,6.4312,100.2056
303,1000,Taman Wira,Kangar,Perlis,0,1,0,0,6.4312,100.2056
304,1000,Titi Chai,Kangar,Perlis,0,1,0,0,6.4312,100.2056
305,1000,Titi Midin,Kangar,Perlis,0,1,0,0,6.4312,100.2056
306,1000,Tok Peduka,Kangar,Perlis,0,1,0,0,6.4312,100.2056
307,1000,Ujung Batu,Kangar,Perlis,0,1,0,0,6.4312,100.2056
308,1007,Kangar - Peti surat,Kangar,Perlis,0,1,0,0,6.4455,100.2002
309,1009,Kangar - Beg berkunci,Kangar,Perlis,0,1,0,0,6.4455,100.2002
310,1500,DYMM Tuanku Raja Perlis,Kangar,Perlis,0,1,0,0,6.4455,100.2002
311,1502,YAB Menteri Besar Perlis,Kangar,Perlis,0,1,0,0,6.4455,100.2002
312,1503,Setiausaha Kerajaan Negeri,Kangar,Perlis,0,1,0,0,6.4455,100.2002
313,1504,Biro Bantuan Guaman,Kangar,Perlis,0,1,0,0,6.4455,100.2002
314,1505,Biro Pengaduan Awam,Kangar,Perlis,0,1,0,0,6.4455,100.2002
315,1506,Mahkamah Sesyen,Kangar,Perlis,0,1,0,0,6.4455,100.2002
316,1506,Mahkamah Tinggi,Kangar,Perlis,0,1,0,0,6.4455,100.2002
